User ID,Date,Day,Show,Season,Episode,Time Watched,Gender,Completed,Time of Day
32799,2/12/2019,Tuesday,Stranger Things,2,4,5,Female,0,
61679,2/12/2019,Tuesday,Stranger Things,1,7,56,Female,1,
25078,2/12/2019,Tuesday,Stranger Things,2,8,46,Male,1,
8085,2/12/2019,Tuesday,Stranger Things,1,8,48,Female,1,
43538,2/12/2019,Tuesday,Stranger Things,2,3,21,Male,0,1
53759,2/12/2019,Tuesday,Stranger Things,2,1,37,Female,1,0
42501,2/12/2019,Tuesday,Stranger Things,2,3,5,Female,0,0
17317,2/12/2019,Tuesday,Stranger Things,2,7,8,Female,0,0
91147,2/12/2019,Tuesday,Stranger Things,2,2,44,Female,1,0
18269,2/12/2019,Tuesday,Stranger Things,2,8,26,Female,0,1
7032,2/12/2019,Tuesday,Stranger Things,2,1,32,Male,1,1
85265,2/12/2019,Tuesday,Stranger Things,1,4,8,Male,0,0
49317,2/12/2019,Tuesday,Stranger Things,1,9,17,Female,0,0
41422,2/12/2019,Tuesday,Stranger Things,2,8,60,Male,1,0
56438,2/12/2019,Tuesday,Stranger Things,1,7,47,Female,1,1
60586,2/12/2019,Tuesday,Stranger Things,1,1,38,Male,1,1
3448,2/12/2019,Tuesday,Stranger Things,2,10,2,Male,0,1
76390,2/12/2019,Tuesday,Stranger Things,2,7,38,Female,1,0
120228,2/12/2019,Tuesday,Stranger Things,2,5,12,Female,0,0
41049,2/12/2019,Tuesday,Stranger Things,1,9,1,Female,0,1
34600,2/12/2019,Tuesday,Stranger Things,2,10,19,Female,0,0
72287,2/12/2019,Tuesday,Stranger Things,1,10,56,Male,1,0
107824,2/12/2019,Tuesday,Stranger Things,2,5,57,Male,1,1
111129,2/12/2019,Tuesday,Stranger Things,1,8,51,Male,1,1
101250,2/12/2019,Tuesday,Stranger Things,1,1,16,Male,0,1
30869,2/12/2019,Tuesday,Stranger Things,1,4,37,Female,1,1
112253,2/12/2019,Tuesday,Stranger Things,2,4,39,Male,1,0
92656,2/12/2019,Tuesday,Stranger Things,2,1,53,Male,1,1
109296,2/12/2019,Tuesday,Stranger Things,2,4,39,Female,1,0
111033,2/12/2019,Tuesday,Stranger Things,2,1,28,Female,0,0
53502,2/12/2019,Tuesday,Stranger Things,1,4,51,Male,1,0
26184,2/12/2019,Tuesday,Stranger Things,2,4,37,Male,1,1
81179,2/12/2019,Tuesday,Stranger Things,2,4,39,Female,1,0
28687,2/12/2019,Tuesday,Stranger Things,2,10,32,Male,1,1
1443,2/12/2019,Tuesday,Stranger Things,2,3,10,Female,0,0
92393,2/12/2019,Tuesday,Stranger Things,2,4,59,Female,1,0
11164,2/12/2019,Tuesday,Stranger Things,1,5,18,Female,0,1
90262,2/12/2019,Tuesday,Stranger Things,2,10,40,Female,1,0
52512,2/12/2019,Tuesday,Stranger Things,2,7,55,Female,1,1
97786,2/12/2019,Tuesday,Stranger Things,1,1,11,Female,0,1
86146,2/12/2019,Tuesday,Stranger Things,1,4,9,Male,0,0
19257,2/12/2019,Tuesday,Stranger Things,2,2,35,Male,1,1
87798,2/12/2019,Tuesday,Stranger Things,1,6,6,Female,0,1
14145,2/12/2019,Tuesday,Stranger Things,2,5,26,Female,0,0
19573,2/12/2019,Tuesday,Stranger Things,1,5,54,Female,1,1
70493,2/12/2019,Tuesday,Stranger Things,1,10,49,Female,1,0
7845,2/12/2019,Tuesday,Stranger Things,1,10,7,Male,0,0
52339,2/12/2019,Tuesday,Stranger Things,2,6,10,Female,0,0
4013,2/12/2019,Tuesday,Stranger Things,2,4,10,Male,0,0
95286,2/12/2019,Tuesday,Stranger Things,2,5,9,Female,0,1
107014,2/12/2019,Tuesday,Stranger Things,2,5,22,Male,0,0
110796,2/12/2019,Tuesday,Stranger Things,1,2,6,Female,0,1
36119,2/12/2019,Tuesday,Stranger Things,1,1,14,Male,0,1
37269,2/12/2019,Tuesday,Stranger Things,2,1,49,,1,0
37160,2/12/2019,Tuesday,Stranger Things,2,4,25,Female,0,1
52582,2/12/2019,Tuesday,Stranger Things,2,10,47,Male,1,0
89795,2/12/2019,Tuesday,Stranger Things,2,2,53,Female,1,0
78966,2/12/2019,Tuesday,Stranger Things,2,2,41,Male,1,1
2102,2/12/2019,Tuesday,Stranger Things,2,8,39,Male,1,1
34886,2/12/2019,Tuesday,Stranger Things,2,8,1,Male,0,0
71546,2/12/2019,Tuesday,Stranger Things,2,9,52,Female,1,0
89235,2/12/2019,Tuesday,Stranger Things,1,1,53,Female,1,0
88405,2/12/2019,Tuesday,Stranger Things,2,2,19,Male,0,0
35640,2/12/2019,Tuesday,Stranger Things,2,10,4,Female,0,1
14851,2/12/2019,Tuesday,Stranger Things,1,2,47,Male,1,1
110633,2/12/2019,Tuesday,Stranger Things,1,9,50,Female,1,1
110960,2/12/2019,Tuesday,Stranger Things,2,1,59,Male,1,1
47365,2/12/2019,Tuesday,Stranger Things,2,6,42,,1,1
49625,2/12/2019,Tuesday,Stranger Things,2,7,16,Male,0,1
115857,2/12/2019,Tuesday,Stranger Things,2,9,11,Male,0,1
38587,2/12/2019,Tuesday,Stranger Things,1,9,28,Male,0,0
41628,2/12/2019,Tuesday,Stranger Things,1,6,11,Female,0,0
56953,2/12/2019,Tuesday,Stranger Things,1,7,28,Male,0,1
78347,2/12/2019,Tuesday,Stranger Things,1,3,4,Male,0,1
15058,2/12/2019,Tuesday,Stranger Things,1,8,37,Female,1,1
95327,2/12/2019,Tuesday,Stranger Things,2,10,54,Male,1,0
689,2/12/2019,Tuesday,Stranger Things,1,1,53,Female,1,1
32134,2/12/2019,Tuesday,Stranger Things,1,9,30,Male,1,1
121801,2/12/2019,Tuesday,Stranger Things,2,2,14,Female,0,1
84000,2/12/2019,Tuesday,Stranger Things,2,3,53,Female,1,0
113142,2/12/2019,Tuesday,Stranger Things,1,6,10,Male,0,0
35673,2/12/2019,Tuesday,Stranger Things,2,7,3,Male,0,1
70856,2/12/2019,Tuesday,Stranger Things,2,9,34,Male,1,1
31761,2/12/2019,Tuesday,Friends,7,6,7,Female,0,0
52070,2/12/2019,Tuesday,Friends,6,3,14,Female,0,0
32935,2/12/2019,Tuesday,Friends,1,1,4,Male,0,1
72431,2/12/2019,Tuesday,Friends,3,9,5,Male,0,0
80898,2/12/2019,Tuesday,Friends,2,6,30,Male,1,0
121766,2/12/2019,Tuesday,Friends,2,8,14,Female,0,1
68630,2/12/2019,Tuesday,Friends,9,3,8,Female,0,1
70967,2/12/2019,Tuesday,Friends,9,10,18,Male,0,1
66060,2/12/2019,Tuesday,Friends,4,2,9,Female,0,1
73488,2/12/2019,Tuesday,Friends,3,6,19,Male,0,1
11929,2/12/2019,Tuesday,Friends,7,4,23,Female,0,0
114897,2/12/2019,Tuesday,Friends,8,6,13,Male,0,0
115221,2/12/2019,Tuesday,Friends,3,3,10,Male,0,0
76445,2/12/2019,Tuesday,Friends,10,8,18,Female,0,1
6372,2/12/2019,Tuesday,Friends,6,7,11,Male,0,0
17401,2/12/2019,Tuesday,Friends,3,10,30,Female,1,0
86699,2/12/2019,Tuesday,Friends,6,1,5,Male,0,0
3209,2/12/2019,Tuesday,Friends,2,6,12,Female,0,1
58470,2/12/2019,Tuesday,Friends,5,5,20,Male,0,1
67378,2/12/2019,Tuesday,Friends,8,6,20,Female,0,0
47692,2/12/2019,Tuesday,Friends,2,6,5,Male,0,0
108759,2/12/2019,Tuesday,Friends,5,9,23,Female,0,1
71009,2/12/2019,Tuesday,Friends,2,7,17,Male,0,1
64575,2/12/2019,Tuesday,Friends,9,2,4,Male,0,1
14012,2/12/2019,Tuesday,Friends,1,2,17,Male,0,1
17376,2/12/2019,Tuesday,Friends,4,1,6,Female,0,0
61486,2/12/2019,Tuesday,Friends,2,5,26,Male,0,0
13344,2/12/2019,Tuesday,Friends,1,2,4,Female,0,0
94677,2/12/2019,Tuesday,Friends,9,7,29,Male,0,1
69088,2/12/2019,Tuesday,Friends,1,8,18,Female,0,1
26705,2/12/2019,Tuesday,Friends,1,1,4,Female,0,0
6697,2/12/2019,Tuesday,Friends,4,3,27,Female,0,0
67193,2/12/2019,Tuesday,Friends,10,10,5,Male,0,0
116141,2/12/2019,Tuesday,Friends,6,7,9,Male,0,1
107808,2/12/2019,Tuesday,Friends,10,9,3,Male,0,1
92116,2/12/2019,Tuesday,Friends,10,1,19,Female,0,1
98679,2/12/2019,Tuesday,Friends,4,9,22,Female,0,0
118781,2/12/2019,Tuesday,Friends,9,9,13,Male,0,1
96082,2/12/2019,Tuesday,Friends,1,3,9,Female,0,0
63685,2/12/2019,Tuesday,Friends,4,3,25,Female,0,1
10608,2/12/2019,Tuesday,Friends,8,6,12,Female,0,1
49601,2/12/2019,Tuesday,Friends,10,2,1,Male,0,0
51485,2/12/2019,Tuesday,Friends,10,3,5,Male,0,0
112252,2/12/2019,Tuesday,Friends,1,6,8,Female,0,0
118679,2/12/2019,Tuesday,Friends,8,9,22,Female,0,1
98506,2/12/2019,Tuesday,Friends,3,6,21,Male,0,1
95968,2/12/2019,Tuesday,Friends,4,8,23,Male,0,1
18096,2/12/2019,Tuesday,Friends,1,2,23,Male,0,0
10801,2/12/2019,Tuesday,Friends,1,7,17,Male,0,0
59165,2/12/2019,Tuesday,Friends,10,1,26,Male,0,0
102378,2/12/2019,Tuesday,Friends,3,1,11,Female,0,0
94659,2/12/2019,Tuesday,Friends,6,3,29,Male,0,1
79279,2/12/2019,Tuesday,Friends,6,2,24,Female,0,0
123495,2/12/2019,Tuesday,Friends,6,1,13,,0,0
99391,2/12/2019,Tuesday,Friends,8,7,24,,0,0
63825,2/12/2019,Tuesday,Friends,6,2,20,,0,0
41223,2/12/2019,Tuesday,Friends,8,2,9,,0,0
87988,2/12/2019,Tuesday,Friends,2,10,9,,0,0
113837,2/12/2019,Tuesday,Friends,2,1,30,Male,1,0
94549,2/12/2019,Tuesday,Friends,10,2,21,Male,0,1
97934,2/12/2019,Tuesday,Friends,4,2,29,Male,0,1
103055,2/12/2019,Tuesday,Friends,7,4,15,Female,0,1
121769,2/12/2019,Tuesday,Friends,6,8,12,Female,0,0
70651,2/12/2019,Tuesday,Friends,5,7,11,Male,0,0
123979,2/12/2019,Tuesday,Friends,3,4,6,Female,0,0
43509,2/12/2019,Tuesday,Friends,3,5,3,Male,0,1
101539,2/12/2019,Tuesday,Friends,9,10,27,Male,0,1
60613,2/12/2019,Tuesday,Friends,10,1,12,Male,0,1
103258,2/12/2019,Tuesday,Friends,6,6,29,Male,0,1
88327,2/12/2019,Tuesday,Friends,5,6,5,Female,0,1
90354,2/12/2019,Tuesday,Friends,10,9,10,Male,0,1
56166,2/12/2019,Tuesday,Friends,3,3,21,Male,0,0
25144,2/12/2019,Tuesday,Friends,8,4,14,Female,0,0
6727,2/12/2019,Tuesday,Friends,1,6,3,Female,0,1
18185,2/12/2019,Tuesday,Friends,8,3,27,Female,0,0
76959,2/12/2019,Tuesday,Friends,10,10,10,Male,0,0
78246,2/12/2019,Tuesday,Friends,2,5,4,Female,0,1
42431,2/12/2019,Tuesday,Friends,9,10,18,Male,0,0
82387,2/12/2019,Tuesday,Orange Is The New Black,5,7,52,Female,1,0
35211,2/12/2019,Tuesday,Orange Is The New Black,4,5,43,Female,0,0
43692,2/12/2019,Tuesday,Orange Is The New Black,1,10,45,Female,0,1
62102,2/12/2019,Tuesday,Orange Is The New Black,4,6,35,Female,0,0
54248,2/12/2019,Tuesday,Orange Is The New Black,2,7,3,Male,0,1
24724,2/12/2019,Tuesday,Orange Is The New Black,5,5,26,Male,0,0
23037,2/12/2019,Tuesday,Orange Is The New Black,1,10,52,Male,1,0
11607,2/12/2019,Tuesday,Orange Is The New Black,1,1,56,Male,1,1
112468,2/12/2019,Tuesday,Orange Is The New Black,5,7,30,Male,0,1
43027,2/12/2019,Tuesday,Orange Is The New Black,3,7,37,Female,0,1
114984,2/12/2019,Tuesday,Orange Is The New Black,3,1,23,Male,0,0
25638,2/12/2019,Tuesday,Orange Is The New Black,4,2,32,Male,0,1
31950,2/12/2019,Tuesday,Orange Is The New Black,5,8,54,Male,1,0
111133,2/12/2019,Tuesday,Orange Is The New Black,2,8,23,Male,0,0
3891,2/12/2019,Tuesday,Orange Is The New Black,5,4,28,Female,0,1
74721,2/12/2019,Tuesday,Orange Is The New Black,3,10,16,Female,0,0
73597,2/12/2019,Tuesday,Orange Is The New Black,3,6,13,Male,0,0
30875,2/12/2019,Tuesday,Orange Is The New Black,5,2,45,Male,0,1
102725,2/12/2019,Tuesday,Orange Is The New Black,,10,57,Male,1,1
33305,2/12/2019,Tuesday,Orange Is The New Black,,3,31,Female,0,1
111153,2/12/2019,Tuesday,Orange Is The New Black,,10,20,Male,0,0
11989,2/12/2019,Tuesday,Orange Is The New Black,,4,26,Male,0,0
123476,2/12/2019,Tuesday,Orange Is The New Black,3,8,4,Male,0,0
84543,2/12/2019,Tuesday,Orange Is The New Black,3,9,32,Female,0,0
98023,2/12/2019,Tuesday,Orange Is The New Black,3,6,37,Female,0,0
79063,2/12/2019,Tuesday,Orange Is The New Black,5,6,37,Male,0,0
86959,2/12/2019,Tuesday,Orange Is The New Black,3,2,40,Female,0,0
109511,2/12/2019,Tuesday,Orange Is The New Black,3,1,46,Female,0,0
21313,2/12/2019,Tuesday,Orange Is The New Black,4,2,52,Male,1,0
81182,2/12/2019,Tuesday,Orange Is The New Black,5,10,14,Male,0,1
66182,2/12/2019,Tuesday,Orange Is The New Black,5,7,45,Female,0,0
47122,2/12/2019,Tuesday,Orange Is The New Black,1,2,22,Male,0,0
101089,2/12/2019,Tuesday,Orange Is The New Black,4,7,32,Male,0,0
111872,2/12/2019,Tuesday,Orange Is The New Black,3,10,44,Female,0,1
14914,2/12/2019,Tuesday,Orange Is The New Black,2,1,60,Male,1,1
72064,2/12/2019,Tuesday,Orange Is The New Black,4,7,26,Female,0,0
43179,2/12/2019,Tuesday,Orange Is The New Black,2,5,4,Female,0,0
25860,2/12/2019,Tuesday,Orange Is The New Black,1,10,47,Male,0,1
32480,2/12/2019,Tuesday,Orange Is The New Black,3,6,37,Female,0,0
73670,2/12/2019,Tuesday,Orange Is The New Black,2,10,29,Male,0,0
50705,2/12/2019,Tuesday,Orange Is The New Black,2,10,3,Male,0,0
8551,2/12/2019,Tuesday,Orange Is The New Black,5,3,30,Female,0,1
20021,2/12/2019,Tuesday,Orange Is The New Black,5,9,48,Female,0,0
44808,2/12/2019,Tuesday,Orange Is The New Black,4,5,16,Female,0,0
70837,2/12/2019,Tuesday,Orange Is The New Black,4,1,45,Male,0,0
86349,2/12/2019,Tuesday,Orange Is The New Black,2,9,4,Male,0,1
28981,2/12/2019,Tuesday,Orange Is The New Black,2,7,57,Male,1,1
23970,2/12/2019,Tuesday,Orange Is The New Black,2,6,58,Female,1,1
79088,2/12/2019,Tuesday,Orange Is The New Black,3,2,55,Female,1,0
79539,2/12/2019,Tuesday,Orange Is The New Black,4,6,22,Female,0,1
112059,2/12/2019,Tuesday,Orange Is The New Black,4,,1,Male,0,1
16063,2/12/2019,Tuesday,Orange Is The New Black,3,,18,Male,0,0
115073,2/12/2019,Tuesday,Orange Is The New Black,5,2,14,Male,0,0
66001,2/12/2019,Tuesday,Orange Is The New Black,1,7,42,Male,0,0
93126,2/12/2019,Tuesday,Orange Is The New Black,1,6,41,Female,0,1
105863,2/12/2019,Tuesday,Orange Is The New Black,2,6,28,Female,0,0
118463,2/12/2019,Tuesday,Orange Is The New Black,3,6,21,Male,0,1
74581,2/12/2019,Tuesday,Orange Is The New Black,3,9,31,Male,0,0
85192,2/12/2019,Tuesday,Orange Is The New Black,3,10,2,Female,0,1
46793,2/12/2019,Tuesday,Orange Is The New Black,1,4,9,Male,0,0
74910,2/12/2019,Tuesday,Orange Is The New Black,2,1,7,Female,0,0
63484,2/12/2019,Tuesday,Orange Is The New Black,2,3,18,Female,0,1
31647,2/12/2019,Tuesday,Orange Is The New Black,1,6,13,Male,0,0
31412,2/12/2019,Tuesday,Orange Is The New Black,4,1,53,Female,1,1
93047,2/12/2019,Tuesday,Orange Is The New Black,4,4,58,Male,1,1
35175,2/12/2019,Tuesday,Orange Is The New Black,3,4,44,Female,0,1
74263,2/12/2019,Tuesday,Orange Is The New Black,4,6,11,Male,0,1
29304,2/12/2019,Tuesday,Orange Is The New Black,1,5,18,Male,0,0
89762,2/12/2019,Tuesday,Orange Is The New Black,5,6,58,Female,1,0
40559,2/12/2019,Tuesday,Orange Is The New Black,4,10,56,Female,1,0
58013,2/12/2019,Tuesday,Orange Is The New Black,3,1,41,Female,0,0
108987,2/12/2019,Tuesday,Orange Is The New Black,4,9,51,Female,1,0
24169,2/12/2019,Tuesday,Orange Is The New Black,3,9,50,Male,0,0
27004,2/12/2019,Tuesday,Orange Is The New Black,5,2,29,Female,0,1
73983,2/12/2019,Tuesday,Orange Is The New Black,4,3,52,Male,1,1
73353,2/12/2019,Tuesday,Orange Is The New Black,3,6,8,Female,0,0
120504,2/12/2019,Tuesday,Orange Is The New Black,1,4,33,Female,0,1
39360,2/12/2019,Tuesday,Orange Is The New Black,4,4,41,Female,0,0
37630,2/12/2019,Tuesday,Orange Is The New Black,3,2,49,Female,0,0
6214,2/12/2019,Tuesday,Orange Is The New Black,4,9,24,Male,0,1
41937,2/12/2019,Tuesday,Orange Is The New Black,5,8,27,Female,0,1
77432,2/12/2019,Tuesday,Orange Is The New Black,4,2,17,Male,0,0
110709,2/12/2019,Tuesday,Orange Is The New Black,2,1,49,Female,0,0
73329,2/12/2019,Tuesday,Orange Is The New Black,2,8,30,Male,0,1
22317,2/12/2019,Tuesday,Orange Is The New Black,3,8,20,Female,0,0
95651,2/12/2019,Tuesday,Orange Is The New Black,1,10,55,Female,1,0
74663,2/12/2019,Tuesday,Orange Is The New Black,1,4,28,Male,0,0
121010,2/12/2019,Tuesday,Orange Is The New Black,4,1,58,Male,1,0
38612,2/12/2019,Tuesday,Orange Is The New Black,5,8,59,Male,1,0
78273,2/12/2019,Tuesday,Orange Is The New Black,4,9,23,Male,0,0
69401,2/12/2019,Tuesday,Orange Is The New Black,3,4,50,Female,0,1
80897,2/12/2019,Tuesday,Orange Is The New Black,3,8,36,Male,0,0
96906,2/12/2019,Tuesday,Orange Is The New Black,4,9,56,Male,1,1
54450,2/12/2019,Tuesday,Orange Is The New Black,3,2,38,Male,0,1
68946,2/12/2019,Tuesday,Orange Is The New Black,5,2,38,Male,0,0
90386,2/12/2019,Tuesday,Orange Is The New Black,5,6,33,Female,0,1
73304,2/12/2019,Tuesday,Orange Is The New Black,1,2,22,Male,0,1
75777,2/12/2019,Tuesday,Orange Is The New Black,1,3,18,Male,0,0
92222,2/12/2019,Tuesday,Orange Is The New Black,3,2,54,Female,1,0
117728,2/12/2019,Tuesday,Orange Is The New Black,1,4,59,Male,1,1
291,2/12/2019,Tuesday,Orange Is The New Black,2,7,39,Male,0,0
117432,2/12/2019,Tuesday,Orange Is The New Black,1,9,12,Male,0,1
43021,2/12/2019,Tuesday,Orange Is The New Black,4,3,57,Female,1,1
107575,2/12/2019,Tuesday,Orange Is The New Black,1,7,46,Male,0,0
42374,2/12/2019,Tuesday,Orange Is The New Black,3,3,37,Female,0,1
119818,2/12/2019,Tuesday,Orange Is The New Black,1,1,36,Male,0,1
121970,2/12/2019,Tuesday,Orange Is The New Black,5,8,54,Female,1,1
39888,2/12/2019,Tuesday,Orange Is The New Black,2,6,51,Female,1,0
22687,2/12/2019,Tuesday,Orange Is The New Black,1,7,6,Female,0,0
11220,2/12/2019,Tuesday,Orange Is The New Black,3,2,26,Male,0,1
86371,2/12/2019,Tuesday,Orange Is The New Black,4,6,3,Female,0,1
78091,2/12/2019,Tuesday,Orange Is The New Black,2,2,54,Male,1,1
114116,2/12/2019,Tuesday,Orange Is The New Black,1,6,44,Female,0,1
36555,2/12/2019,Tuesday,Orange Is The New Black,4,8,57,Female,1,0
110880,2/12/2019,Tuesday,Orange Is The New Black,5,9,35,Male,0,0
71741,2/12/2019,Tuesday,Orange Is The New Black,1,9,40,Female,0,1
109881,2/12/2019,Tuesday,Orange Is The New Black,1,3,50,Male,0,0
108321,2/12/2019,Tuesday,Orange Is The New Black,2,5,20,Female,0,0
48911,2/12/2019,Tuesday,Orange Is The New Black,3,10,28,Male,0,0
77780,2/12/2019,Tuesday,Orange Is The New Black,4,6,18,Male,0,0
70156,2/12/2019,Tuesday,Orange Is The New Black,5,10,48,Female,0,1
43596,2/12/2019,Tuesday,Orange Is The New Black,4,3,51,Female,1,1
46014,2/12/2019,Tuesday,Orange Is The New Black,2,2,25,Male,0,1
98897,2/12/2019,Tuesday,Orange Is The New Black,2,10,9,Male,0,0
502,2/12/2019,Tuesday,Orange Is The New Black,1,9,41,Male,0,0
40491,2/12/2019,Tuesday,Orange Is The New Black,3,3,39,Male,0,0
40824,2/12/2019,Tuesday,Orange Is The New Black,1,2,28,Male,0,0
88718,2/12/2019,Tuesday,Orange Is The New Black,1,5,3,Male,0,1
14965,2/12/2019,Tuesday,Orange Is The New Black,4,10,48,Female,0,1
120430,2/12/2019,Tuesday,Orange Is The New Black,5,9,20,Female,0,1
98348,2/12/2019,Tuesday,Orange Is The New Black,3,4,30,Male,0,0
82469,2/12/2019,Tuesday,Orange Is The New Black,5,7,34,Male,0,0
21829,2/12/2019,Tuesday,Orange Is The New Black,3,1,59,Female,1,1
52683,2/12/2019,Tuesday,Orange Is The New Black,2,2,24,Male,0,1
531,2/12/2019,Tuesday,Orange Is The New Black,3,5,3,Male,0,1
11762,2/12/2019,Tuesday,Orange Is The New Black,3,10,60,Male,1,1
50443,2/12/2019,Tuesday,Orange Is The New Black,3,7,30,Male,0,0
6427,2/12/2019,Tuesday,Orange Is The New Black,2,1,1,Female,0,1
78,2/12/2019,Tuesday,Orange Is The New Black,3,2,19,Female,0,0
29468,2/12/2019,Tuesday,Orange Is The New Black,1,5,54,Male,1,0
118946,2/12/2019,Tuesday,Orange Is The New Black,2,7,20,Male,0,1
12753,2/12/2019,Tuesday,Orange Is The New Black,5,7,8,Female,0,1
71331,2/12/2019,Tuesday,Orange Is The New Black,4,1,36,Male,0,0
95140,2/12/2019,Tuesday,Orange Is The New Black,5,3,12,Female,0,0
70535,2/12/2019,Tuesday,Orange Is The New Black,2,2,43,Male,0,1
116721,2/12/2019,Tuesday,Orange Is The New Black,3,5,50,Female,0,0
64146,2/12/2019,Tuesday,Orange Is The New Black,1,2,52,Male,1,0
117209,2/12/2019,Tuesday,Orange Is The New Black,4,1,48,Male,0,0
56794,2/12/2019,Tuesday,Orange Is The New Black,4,1,44,Female,0,1
77908,2/12/2019,Tuesday,Orange Is The New Black,4,6,17,Male,0,1
92218,2/12/2019,Tuesday,Orange Is The New Black,1,9,27,Male,0,1
66847,2/12/2019,Tuesday,Orange Is The New Black,1,6,48,Female,0,0
1929,2/12/2019,Tuesday,Orange Is The New Black,2,1,31,Male,0,0
59122,2/12/2019,Tuesday,Orange Is The New Black,2,8,30,Female,0,1
6057,2/12/2019,Tuesday,Orange Is The New Black,4,4,56,Male,1,0
20108,2/12/2019,Tuesday,Orange Is The New Black,5,6,54,Male,1,0
121217,2/12/2019,Tuesday,Orange Is The New Black,5,2,52,Female,1,0
1555,2/12/2019,Tuesday,Orange Is The New Black,1,3,13,Male,0,0
59211,2/12/2019,Tuesday,Orange Is The New Black,3,3,24,Male,0,0
29036,2/12/2019,Tuesday,Orange Is The New Black,3,8,9,Female,0,0
19384,2/12/2019,Tuesday,Orange Is The New Black,5,4,38,Female,0,1
107644,2/12/2019,Tuesday,Orange Is The New Black,5,2,18,Female,0,0
86669,2/12/2019,Tuesday,Orange Is The New Black,3,9,31,Female,0,0
79331,2/12/2019,Tuesday,Orange Is The New Black,5,2,11,Female,0,0
57112,2/12/2019,Tuesday,Orange Is The New Black,5,4,43,Female,0,0
59633,2/12/2019,Tuesday,Orange Is The New Black,5,5,59,Male,1,1
105207,2/12/2019,Tuesday,Orange Is The New Black,3,1,16,Male,0,1
69096,2/12/2019,Tuesday,Orange Is The New Black,2,3,54,Male,1,0
12503,2/12/2019,Tuesday,Orange Is The New Black,5,2,26,Female,0,0
14581,2/12/2019,Tuesday,Orange Is The New Black,3,2,59,Female,1,1
35439,2/12/2019,Tuesday,Orange Is The New Black,2,6,47,Male,0,0
32568,2/12/2019,Tuesday,Orange Is The New Black,5,8,57,Female,1,1
116602,2/12/2019,Tuesday,Orange Is The New Black,4,6,8,Male,0,1
115016,2/12/2019,Tuesday,Orange Is The New Black,2,9,19,Female,0,0
87953,2/12/2019,Tuesday,Orange Is The New Black,5,2,38,Female,0,1
114673,2/12/2019,Tuesday,Orange Is The New Black,4,10,55,Male,1,1
86455,2/12/2019,Tuesday,Orange Is The New Black,1,1,36,Male,0,1
50908,2/12/2019,Tuesday,Orange Is The New Black,1,6,60,Female,1,1
68325,2/12/2019,Tuesday,Orange Is The New Black,3,4,51,Male,1,1
72269,2/12/2019,Tuesday,Orange Is The New Black,4,8,11,Male,0,1
115299,2/12/2019,Tuesday,Orange Is The New Black,4,1,10,Female,0,1
119840,2/12/2019,Tuesday,Orange Is The New Black,1,4,59,Female,1,1
32418,2/12/2019,Tuesday,Parks & Rec,4,5,18,Male,0,1
16737,2/12/2019,Tuesday,Parks & Rec,1,10,5,Male,0,0
45411,2/12/2019,Tuesday,Parks & Rec,4,3,19,Female,0,1
104049,2/12/2019,Tuesday,Parks & Rec,4,10,3,Female,0,1
55586,2/12/2019,Tuesday,Parks & Rec,2,6,9,Male,0,1
36803,2/12/2019,Tuesday,Parks & Rec,2,6,8,Male,0,0
9409,2/12/2019,Tuesday,Parks & Rec,3,3,12,Female,0,0
91740,2/12/2019,Tuesday,Parks & Rec,2,6,12,Male,0,0
77797,2/12/2019,Tuesday,Parks & Rec,3,5,1,Female,0,0
60516,2/12/2019,Tuesday,Parks & Rec,3,9,14,,0,1
66535,2/12/2019,Tuesday,Parks & Rec,3,10,5,Female,0,1
38023,2/12/2019,Tuesday,Parks & Rec,1,1,29,Male,1,1
37265,2/12/2019,Tuesday,Parks & Rec,2,6,8,Female,0,1
100540,2/12/2019,Tuesday,Parks & Rec,3,6,13,Male,0,0
62590,2/12/2019,Tuesday,Parks & Rec,4,5,8,Male,0,1
73337,2/12/2019,Tuesday,Parks & Rec,4,2,2,Male,0,1
56311,2/12/2019,Tuesday,Parks & Rec,5,7,22,Male,0,0
106053,2/12/2019,Tuesday,Parks & Rec,1,4,17,Female,0,0
4874,2/12/2019,Tuesday,Parks & Rec,4,2,1,Female,0,1
4143,2/12/2019,Tuesday,Parks & Rec,4,6,16,Female,0,1
53474,2/12/2019,Tuesday,Parks & Rec,2,1,8,Female,0,0
37072,2/12/2019,Tuesday,Parks & Rec,1,9,8,Male,0,0
12565,2/12/2019,Tuesday,Parks & Rec,1,6,20,Male,0,0
47688,2/12/2019,Tuesday,Parks & Rec,2,2,30,Female,1,0
113779,2/12/2019,Tuesday,Parks & Rec,4,7,3,Male,0,0
70760,2/12/2019,Tuesday,Parks & Rec,4,2,18,Female,0,0
24393,2/12/2019,Tuesday,Parks & Rec,2,7,11,Male,0,1
105019,2/12/2019,Tuesday,Parks & Rec,3,6,13,Female,0,0
99873,2/12/2019,Tuesday,Parks & Rec,4,7,22,Male,0,1
114748,2/12/2019,Tuesday,Parks & Rec,2,10,25,Female,0,0
68122,2/12/2019,Tuesday,Parks & Rec,1,1,21,Female,0,1
24677,2/12/2019,Tuesday,Parks & Rec,5,10,12,Male,0,1
103634,2/12/2019,Tuesday,Parks & Rec,4,8,30,Female,1,0
21741,2/12/2019,Tuesday,Parks & Rec,1,4,29,Male,1,0
102795,2/12/2019,Tuesday,Parks & Rec,2,2,24,Male,0,0
